
88	9	8.129488	0.928980	0.167242	0.000594	0.068423	0.213451	0.010505	0.000000	0.460215	
89	9	8.226318	1.075386	0.225966	0.024767	0.176321	0.096125	0.000000	0.000000	0.523180	
90	8	8.139526	1.003170	0.136819	0.074440	0.169687	0.097456	0.011025	0.000000	0.489428	
91	10	8.358328	1.139190	0.085411	0.026409	0.282353	0.122027	0.000000	0.007536	0.523736	
92	10	8.116226	1.005124	0.077517	0.012777	0.182862	0.206954	0.000000	0.000000	0.480109	
93	6	8.059526	1.023352	0.155867	0.083495	0.140828	0.021607	0.000000	0.004218	0.406015	
94	5	8.349963	1.403946	0.031848	0.000000	0.223391	0.000000	0.000000	0.000000	0.255239	
95	8	8.129288	1.154722	0.157630	0.000000	0.095312	0.006753	0.152906	0.000000	0.412601	
96	6	8.023854	1.198743	0.221674	0.015188	0.013447	0.000000	0.000000	0.000000	0.250309	
97	7	8.092221	1.426955	0.132586	0.060161	0.196858	0.000000	0.000000	0.000000	0.389605	
98	7	8.393736	1.427871	0.045240	0.000000	0.240246	0.006923	0.000000	0.000000	0.292409	
99	8	8.424130	1.344139	0.089616	0.000000	0.114718	0.019980	0.000000	0.000000	0.224313	
100	6	8.226109	1.394429	0.113859	0.013589	0.075691	0.000000	0.000000	0.000000	0.203138	
101	9	8.124737	1.245422	0.187655	0.039011	0.215785	0.011262	0.000000	0.000000	0.453713	
102	7	8.237323	1.341122	0.023496	0.043184	0.222100	0.000000	0.000000	0.000692	0.289473	
103	8	8.326781	1.553105	0.017837	0.235989	0.000000	0.000000	0.061428	0.000000	0.315254	
104	4	8.175913	1.295184	0.141476	0.000172	0.000000	0.000000	0.038197	0.000000	0.179845	
105	4	8.288357	1.880563	0.056694	0.003014	0.000000	0.000000	0.000000	0.000000	0.059708	
106	2	7.903120	1.552279	0.136248	0.015271	0.000000	0.000000	0.000000	0.000000	0.151519	
107	4	8.206906	1.457657	0.106400	0.004754	0.000000	0.000000	0.000000	0.000000	0.111154	
108	2	8.374717	1.756624	0.007260	0.000095	0.000000	0.000000	0.000000	0.000000	0.007355	
109	5	8.244749	1.455186	0.020727	0.000000	0.000000	0.211995	0.049820	0.000000	0.282542	
110	2	8.272745	1.390185	0.088541	0.050536	0.000000	0.000000	0.000000	0.000000	0.139077	
111	2	8.278303	1.387476	0.044098	0.002139	0.000000	0.000000	0.000000	0.000000	0.046237	
112	6	8.251846	1.463911	0.278406	0.014644	0.000000	0.000000	0.073169	0.000000	0.366219	
113	4	8.164866	1.459963	0.304864	0.000000	0.000000	0.000000	0.000000	0.000000	0.304864	
114	5	8.076113	1.597188	0.169395	0.204609	0.000000	0.000000	0.000000	0.000000	0.374005	
115	7	8.017778	1.126766	0.263072	0.078174	0.000000	0.007811	0.000000	0.000000	0.349057	
116	6	8.073549	1.448102	0.166939	0.000000	0.000000	0.043345	0.000000	0.000000	0.210283	
117	6	8.049514	1.190913	0.451342	0.022735	0.000000	0.000000	0.000000	0.013133	0.487210	
118	5	8.184140	1.515277	0.162025	0.014217	0.000000	0.000000	0.000000	0.000000	0.176242	
119	4	8.155979	1.351710	0.240877	0.000000	0.000000	0.000000	0.000000	0.000000	0.240877	
120	5	7.874138	1.197912	0.428326	0.001503	0.000000	0.000000	0.000000	0.000000	0.429829	
121	4	8.235686	1.253318	0.173442	0.003977	0.000000	0.000000	0.000000	0.000000	0.177419	
122	3	8.043814	1.366016	0.195579	0.000000	0.000000	0.000000	0.000000	0.000000	0.195579	
123	7	8.261627	1.346906	0.122336	0.000701	0.000000	0.002125	0.049654	0.000000	0.174814	
124	5	8.262125	1.530022	0.072378	0.043932	0.000000	0.008022	0.000000	0.000000	0.124333	
125	5	8.156715	1.619851	0.001063	0.037666	0.000000	0.000000	0.000000	0.015081	0.053810	
126	4	8.447710	1.501040	0.002044	0.000470	0.000000	0.000000	0.043336	0.000000	0.045849	
127	6	8.254311	1.272117	0.234625	0.045488	0.000000	0.000000	0.000000	0.036039	0.316152	
128	4	8.168426	1.143906	0.160565	0.050525	0.000000	0.000834	0.000000	0.000000	0.211924	
129	5	8.086174	1.056037	0.350809	0.067024	0.000000	0.000000	0.000000	0.000000	0.417833	
130	4	8.133694	1.305816	0.282286	0.043580	0.000000	0.001268	0.000000	0.000000	0.327134	
131	3	8.212562	1.164225	0.147695	0.000000	0.000000	0.000000	0.000000	0.113355	0.261050	
132	3	7.992927	1.644963	0.205587	0.000000	0.000027	0.000000	0.000000	0.000000	0.205614	
133	5	8.086306	1.206784	0.385260	0.000000	0.017374	0.000000	0.000000	0.000000	0.402634	
134	3	8.415205	1.232833	0.199939	0.000000	0.023685	0.000000	0.000000	0.000000	0.223625	
135	6	8.355065	1.532595	0.286772	0.000000	0.024219	0.000000	0.011461	0.000000	0.322452	
136	6	8.286964	1.373365	0.167520	0.039538	0.065800	0.000000	0.024174	0.000000	0.297031	
137	3	8.080216	1.843761	0.000522	0.000000	0.000000	0.000000	0.000000	0.003069	0.003591	
138	6	8.401311	1.290903	0.000000	0.367509	0.000000	0.053784	0.129223	0.237163	0.787679	
139	8	8.316299	1.227262	0.143165	0.024372	0.000000	0.097028	0.000000	0.166922	0.431487	
140	9	8.120080	1.218367	0.181925	0.000000	0.093231	0.111525	0.057990	0.066451	0.511121	
141	6	8.084987	1.232692	0.091437	0.038458	0.000000	0.116641	0.000000	0.000000	0.246536	
142	5	8.146035	1.227132	0.267669	0.014649	0.000000	0.035847	0.000000	0.000000	0.318165	
143	5	8.194558	1.216697	0.421257	0.000000	0.000000	0.000000	0.000000	0.000000	0.421257	
144	10	7.908631	1.184531	0.322083	0.046995	0.021345	0.003829	0.000582	0.000000	0.394834	
145	8	8.050155	1.217927	0.341149	0.003764	0.000458	0.001935	0.000000	0.000000	0.347306	
146	6	8.134931	1.063924	0.392724	0.000000	0.000092	0.000000	0.049446	0.000000	0.442262	
147	5	8.080739	1.499338	0.275336	0.000000	0.000000	0.049085	0.000000	0.000000	0.324420	
148	7	8.128592	1.251247	0.187538	0.013388	0.102932	0.060758	0.000000	0.000000	0.364616	
149	9	8.151721	1.599198	0.983628	0.053699	0.087413	0.000000	0.000000	0.000000	1.124741	
150	8	8.144868	1.277956	0.207447	0.000047	0.000000	0.136542	0.000000	0.009505	0.353540	
151	8	8.070984	1.384215	0.139156	0.000653	0.000000	0.057810	0.000000	0.003046	0.200664	
152	8	8.269069	1.161590	0.242918	0.018086	0.072878	0.000000	0.117717	0.000000	0.451599	
153	10	8.369784	1.410709	0.183369	0.037594	0.046219	0.003690	0.030517	0.000000	0.301389	
154	5	8.063418	1.440133	0.020664	0.000000	0.000000	0.000000	0.137740	0.120442	0.278846	
155	5	8.254798	1.603424	0.037738	0.083762	0.000000	0.058982	0.053182	0.000000	0.233664	
156	7	8.363320	1.549999	0.006702	0.024864	0.001826	0.000000	0.109608	0.000000	0.143001	
157	7	8.292339	1.447538	0.114190	0.067424	0.000000	0.000000	0.233456	0.000110	0.415180	
158	6	8.257335	1.208363	0.177504	0.010322	0.017491	0.000000	0.161017	0.000000	0.366334	
159	8	7.984393	1.532408	0.113318	0.000000	0.000009	0.014835	0.158461	0.000000	0.286622	
160	5	8.038339	1.212618	0.090489	0.000000	0.000000	0.011556	0.049687	0.000000	0.151732	
161	8	8.107357	1.143720	0.221907	0.035283	0.029003	0.000000	0.071886	0.300046	0.658125	
162	6	8.165416	1.189837	0.324259	0.000000	0.000000	0.055704	0.128065	0.023366	0.531394	
163	6	8.244861	1.199085	0.133755	0.005434	0.000213	0.000000	0.174022	0.000000	0.313424	
164	6	8.112872	1.703520	0.001574	0.015903	0.009527	0.002510	0.230796	0.000000	0.260309	
165	6	8.274343	1.288089	0.064107	0.075270	0.000000	0.000000	0.105494	0.000000	0.244871	
166	4	8.050749	1.255152	0.085023	0.000000	0.000000	0.000000	0.048456	0.000000	0.133479	
167	4	8.073426	1.607357	0.218313	0.110383	0.000000	0.039556	0.000000	0.000899	0.369152	
168	8	8.202112	1.584356	0.104115	0.154446	0.000000	0.027234	0.024593	0.021741	0.332129	
169	4	8.009050	1.397693	0.292050	0.073596	0.000000	0.000000	0.000000	0.000000	0.365646	
170	6	8.333412	1.297669	0.128405	0.035658	0.000000	0.000000	0.000000	0.004113	0.168175	
171	4	8.285124	1.586289	0.154547	0.040417	0.000003	0.000000	0.000000	0.000000	0.194967	
172	3	8.207049	1.374863	0.167505	0.000000	0.000000	0.000000	0.000000	0.000000	0.167505	
173	6	7.988199	1.300850	0.111154	0.021098	0.001357	0.001024	0.000000	0.035151	0.169784	
174	6	8.209945	1.001631	0.397868	0.000000	0.000000	0.000000	0.115793	0.000000	0.513661	
175	5	8.278653	1.220529	0.244602	0.025272	0.000000	0.000000	0.000000	0.019830	0.289703	
176	3	8.087494	1.512513	0.358261	0.000000	0.000000	0.000000	0.000000	0.000000	0.358261	
177	3	8.257900	1.092424	0.113583	0.085167	0.000000	0.000000	0.000000	0.000000	0.198750	
178	1	8.474135	1.590504	0.000000	0.002613	0.000000	0.000000	0.000000	0.000000	0.002613	
179	5	8.300235	1.711943	0.066713	0.000945	0.000000	0.000000	0.000000	0.096655	0.164313	
180	5	8.193236	1.341036	0.243333	0.086085	0.000000	0.000000	0.000000	0.009672	0.339091	
181	6	8.114566	1.343589	0.211227	0.062129	0.000000	0.000000	0.000000	0.002647	0.276003	
182	5	8.174405	1.341446	0.258074	0.174591	0.000000	0.000000	0.000000	0.003763	0.436428	
183	4	8.065384	1.387863	0.174248	0.078803	0.000000	0.001165	0.000000	0.000000	0.254217	
184	5	8.203069	1.768339	0.096153	0.000000	0.020173	0.000000	0.000000	0.000000	0.116326	
185	7	8.075019	1.308421	0.067659	0.017855	0.000000	0.000000	0.015796	0.000000	0.101309	
186	6	8.035961	1.357437	0.119549	0.000026	0.000000	0.000000	0.063435	0.000000	0.183011	
187	6	8.262225	1.494396	0.188520	0.052807	0.000000	0.000000	0.000000	0.000000	0.241327	
188	10	8.165606	1.341424	0.091961	0.063481	0.000000	0.000000	0.084948	0.013619	0.254008	
189	9	8.020928	1.480036	0.288866	0.081321	0.022946	0.000000	0.103941	0.000000	0.497075	
190	8	8.233021	1.389916	0.249292	0.073363	0.025996	0.022588	0.000000	0.000000	0.371239	
191	6	8.098952	1.196146	0.133406	0.000000	0.004790	0.000000	0.000000	0.000106	0.138302	
192	3	8.246994	1.430345	0.005047	0.000000	0.000000	0.005329	0.000000	0.000000	0.010376	
193	4	8.199934	1.791808	0.000000	0.000000	0.034975	0.001967	0.000000	0.000000	0.036942	
194	8	8.104120	1.549891	0.062667	0.000000	0.014351	0.000000	0.000000	0.069544	0.146562	
195	2	8.309466	1.447441	0.038376	0.007425	0.000000	0.000000	0.000000	0.000000	0.045801	
196	4	8.347734	1.679695	0.012516	0.000306	0.000000	0.000000	0.000117	0.000000	0.012940	
197	0	8.199441	1.732337	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
198	7	8.293741	1.658138	0.152130	0.008311	0.014689	0.017780	0.001556	0.000000	0.194465	
199	7	8.483823	1.241752	0.153058	0.012347	0.000000	0.056562	0.005313	0.073716	0.300997	
200	7	8.147773	1.219374	0.102464	0.000000	0.009032	0.000000	0.000000	0.187305	0.298802	
201	8	8.106094	1.252213	0.323069	0.004565	0.000000	0.000000	0.066314	0.102639	0.496588	
202	9	8.427269	1.424446	0.247990	0.042853	0.038430	0.084644	0.000000	0.000000	0.413916	
203	8	8.095910	1.108393	0.201959	0.010723	0.004022	0.152397	0.000000	0.000000	0.369101	
204	9	8.329504	1.102158	0.304066	0.004398	0.000000	0.050651	0.000000	0.081645	0.440759	
205	5	8.181940	1.311565	0.223617	0.000772	0.000667	0.213154	0.000000	0.000000	0.438210	
206	5	8.217847	1.150841	0.207082	0.020555	0.000000	0.078394	0.000000	0.000000	0.306031	
207	5	8.203233	1.232769	0.016623	0.024900	0.036923	0.000000	0.000000	0.013513	0.091959	
208	5	8.300125	1.388254	0.058303	0.006310	0.000000	0.000000	0.213182	0.000000	0.277795	
209	7	8.193506	1.401739	0.132256	0.023027	0.000000	0.015664	0.000000	0.051795	0.222742	
210	11	8.285535	1.356118	0.111288	0.005306	0.016053	0.000000	0.015751	0.000000	0.148398	
211	6	8.278652	1.564526	0.166758	0.061153	0.000560	0.000000	0.000000	0.000000	0.228470	
212	8	8.261512	1.455859	0.057710	0.004378	0.000056	0.001122	0.000046	0.000000	0.063313	
213	3	8.379034	1.584864	0.075820	0.000000	0.000000	0.000000	0.000000	0.000000	0.075820	
214	5	8.384483	1.511587	0.070467	0.185637	0.000000	0.000000	0.000000	0.000000	0.256104	
215	8	8.113426	1.065286	0.195599	0.046404	0.022010	0.050422	0.000000	0.001382	0.315816	
216	6	8.192578	1.187510	0.246773	0.000000	0.000000	0.060160	0.000000	0.000000	0.306933	
217	4	8.013574	1.240216	0.175053	0.004679	0.000000	0.000000	0.000000	0.000000	0.179731	
218	5	8.260134	1.442893	0.161682	0.000000	0.035226	0.072197	0.000000	0.000000	0.269104	
219	4	8.365243	1.249029	0.000000	0.060369	0.000000	0.000000	0.000000	0.030688	0.091057	
220	7	8.226250	1.301802	0.049796	0.069083	0.000000	0.000000	0.058417	0.003117	0.180413	
221	6	8.302658	1.506085	0.194113	0.069024	0.000000	0.000000	0.001151	0.000974	0.265262	
222	7	8.104171	1.549953	0.080079	0.024260	0.000000	0.000000	0.000000	0.000000	0.104339	
223	5	8.058373	1.272677	0.172727	0.000000	0.000000	0.003846	0.068209	0.000000	0.244782	
224	8	7.956944	1.434833	0.087215	0.015904	0.000000	0.060724	0.125685	0.000000	0.289529	
225	7	8.175364	1.621985	0.023072	0.000000	0.000000	0.002703	0.084998	0.005216	0.115989	
226	2	8.257436	1.771567	0.211875	0.002345	0.000000	0.000000	0.000000	0.000000	0.214221	
227	7	8.140844	1.221893	0.112915	0.060218	0.020387	0.000000	0.000000	0.000000	0.193520	
228	4	8.260890	1.532640	0.098958	0.000000	0.058318	0.000000	0.000000	0.000000	0.157277	
229	3	8.417784	1.277488	0.039333	0.038550	0.000000	0.000000	0.000000	0.000000	0.077883	
230	3	8.255785	1.131599	0.252342	0.000000	0.000000	0.034942	0.000000	0.000000	0.287284	
231	4	8.392524	1.192534	0.111984	0.000000	0.026312	0.000000	0.000000	0.000000	0.138297	
232	4	8.323011	1.138903	0.070197	0.000000	0.000000	0.000000	0.051903	0.000000	0.122100	
233	3	8.326655	1.106348	0.042470	0.138836	0.000000	0.000000	0.000000	0.000000	0.181306	
234	5	8.323613	1.438688	0.199257	0.016530	0.000000	0.000000	0.000000	0.000000	0.215787	
235	2	8.234531	1.402300	0.203122	0.000000	0.000000	0.000000	0.000000	0.000000	0.203122	
236	3	8.057412	1.556790	0.176492	0.011949	0.000000	0.000000	0.000000	0.000000	0.188441	
237	7	8.036751	1.364896	0.218140	0.000000	0.043354	0.000000	0.002778	0.000006	0.264278	
238	9	8.007558	1.219764	0.290991	0.004258	0.000000	0.000000	0.001218	0.064269	0.360736	
239	6	8.030646	1.229228	0.608785	0.209511	0.000000	0.000000	0.000000	0.000000	0.818296	
240	4	8.125654	1.324438	0.226368	0.000000	0.000000	0.000000	0.000000	0.000000	0.226368	
241	3	8.082660	1.728847	0.035468	0.023607	0.000000	0.000000	0.004041	0.000000	0.063116	
242	3	8.088932	1.225496	0.169949	0.000000	0.000000	0.014018	0.000000	0.000000	0.183968	
243	5	7.984975	1.541810	0.154192	0.020774	0.000000	0.050006	0.000000	0.000000	0.224972	
244	4	8.216912	1.324492	0.239536	0.172887	0.000000	0.001559	0.000000	0.000000	0.413981	
245	7	7.970178	1.088477	0.150233	0.102545	0.000000	0.070097	0.028822	0.000000	0.351697	
246	7	8.250272	1.547262	0.152515	0.295740	0.047973	0.105152	0.010936	0.000000	0.612316	
247	5	8.151442	1.504618	0.396606	0.000429	0.000000	0.000000	0.000000	0.000000	0.397035	
248	6	8.105002	1.488858	0.038523	0.011721	0.000000	0.000000	0.022874	0.000000	0.073119	
249	9	8.030035	1.207730	0.198399	0.010911	0.000949	0.001209	0.000000	0.000000	0.211468	
250	4	8.025602	1.505834	0.319842	0.000007	0.000000	0.000000	0.000000	0.000000	0.319849	
251	6	8.117439	1.594662	0.241374	0.067061	0.033044	0.000000	0.110896	0.000000	0.452375	
252	8	8.281752	1.520952	0.062234	0.000899	0.070479	0.071804	0.000000	0.000000	0.205416	
253	4	8.069110	1.494647	0.100996	0.000154	0.000000	0.000000	0.000000	0.000000	0.101150	
254	2	8.068663	1.568519	0.114602	0.017617	0.000000	0.000000	0.000000	0.000000	0.132219	
255	6	8.247384	1.289168	0.056604	0.106054	0.000000	0.070741	0.000000	0.000000	0.233399	
256	7	8.210377	1.779349	0.057443	0.075876	0.000000	0.000001	0.049446	0.005674	0.188440	
257	4	8.253012	1.753117	0.029665	0.040107	0.000000	0.000000	0.000000	0.000000	0.069772	
258	5	8.434421	1.666369	0.079802	0.000000	0.032877	0.000000	0.000000	0.000000	0.112679	
259	7	8.391138	1.525731	0.100982	0.031808	0.018851	0.023648	0.000000	0.000000	0.175290	
260	6	8.218066	1.194459	0.229834	0.000000	0.000000	0.029881	0.006293	0.000000	0.266008	
261	6	8.076807	1.386292	0.224751	0.000000	0.000000	0.019967	0.000000	0.000386	0.245104	
262	4	8.218364	1.388511	0.368552	0.000000	0.000000	0.000000	0.000000	0.000000	0.368552	
263	9	8.037436	1.004031	0.178270	0.127647	0.000000	0.247401	0.000000	0.059212	0.612531	
264	8	8.105344	1.042034	0.182266	0.000000	0.013014	0.159868	0.000000	0.000524	0.355672	
265	6	8.197093	1.193689	0.183367	0.000000	0.000000	0.139059	0.000000	0.000000	0.322426	
266	5	8.148080	1.172094	0.044182	0.039737	0.028906	0.113955	0.000000	0.000000	0.226780	
267	6	8.121180	0.980022	0.198949	0.032409	0.000000	0.043982	0.000000	0.000000	0.275340	
268	9	8.012175	1.138330	0.187287	0.000000	0.030874	0.122490	0.003718	0.000000	0.344368	
269	8	8.171974	1.177038	0.253562	0.000142	0.000000	0.035652	0.000000	0.008299	0.297656	
270	5	8.229163	1.266507	0.434138	0.000000	0.000000	0.000085	0.000000	0.000000	0.434223	
271	5	8.142027	1.043289	0.438261	0.000000	0.000000	0.000000	0.030249	0.000000	0.468510	
272	6	8.304372	1.194714	0.340891	0.000000	0.000000	0.000000	0.000000	0.000000	0.340891	
273	7	8.118585	1.220137	0.342668	0.086930	0.000934	0.000000	0.000000	0.161523	0.592055	
274	5	8.156587	1.235935	0.483091	0.000162	0.027288	0.000000	0.000000	0.020377	0.530918	
275	8	8.143108	1.169040	0.294365	0.068814	0.000038	0.000000	0.000000	0.000000	0.363218	
276	8	7.991985	1.364605	0.384347	0.035472	0.000000	0.017100	0.000000	0.044576	0.481494	
277	7	7.973898	0.969957	0.332364	0.010488	0.046114	0.000000	0.000000	0.025819	0.414785	
278	5	8.333836	1.302603	0.242156	0.054091	0.000000	0.000000	0.000000	0.000000	0.296247	
279	5	8.245681	1.367020	0.201345	0.000000	0.078273	0.000000	0.000000	0.001116	0.280734	
280	6	8.127746	1.237877	0.147555	0.015144	0.000000	0.000000	0.000000	0.000000	0.162699	
281	5	8.166045	1.255711	0.187194	0.002042	0.000000	0.000000	0.000000	0.000000	0.189235	
282	3	8.028968	1.080427	0.132529	0.022146	0.000000	0.000000	0.000000	0.000000	0.154676	
283	7	7.973425	1.158540	0.271320	0.173663	0.143562	0.000000	0.000000	0.000000	0.588545	
284	6	8.081982	1.208033	0.226625	0.002634	0.071795	0.000000	0.000000	0.000000	0.301054	
285	9	8.176936	1.169323	0.284767	0.062280	0.240686	0.000000	0.134718	0.000000	0.722451	
286	6	8.336393	1.386486	0.000000	0.000000	0.166650	0.000000	0.057310	0.014591	0.238551	
287	7	8.294222	1.297150	0.159119	0.063231	0.155110	0.075072	0.225992	0.000000	0.678525	
288	7	8.218856	1.135802	0.008583	0.002472	0.070559	0.088340	0.103177	0.000000	0.273131	
289	8	8.265980	1.161738	0.238537	0.000000	0.033225	0.000000	0.103922	0.000000	0.375685	
290	6	7.846907	1.222932	0.571385	0.037494	0.000000	0.036875	0.000000	0.000000	0.645754	
291	10	8.116749	1.419196	0.126090	0.032409	0.000000	0.000000	0.020165	0.009525	0.188189	
292	8	8.116817	1.418057	0.206057	0.000000	0.000114	0.020891	0.000000	0.120188	0.347250	
293	6	7.995400	1.214912	0.353716	0.004933	0.000000	0.000000	0.000000	0.073961	0.432610	
294	3	8.247886	1.566856	0.268599	0.000000	0.000000	0.000000	0.000000	0.000000	0.268599	
295	10	8.267703	1.343860	0.104702	0.177594	0.000000	0.047953	0.082168	0.000000	0.412417	
296	13	8.195755	1.110641	0.307535	0.212943	0.000000	0.088799	0.216641	0.046172	0.872090	
297	8	8.109456	1.152525	0.152524	0.173949	0.000000	0.000000	0.124739	0.013773	0.464985	
298	4	8.203731	1.229601	0.212587	0.066428	0.000000	0.000000	0.000000	0.000000	0.279015	
299	7	7.970881	1.261159	0.285487	0.000000	0.064233	0.005373	0.000000	0.003883	0.358976	
300	3	7.971862	1.569183	0.087092	0.072687	0.000000	0.000000	0.000000	0.000071	0.159850	
301	3	8.115329	1.457649	0.086418	0.000148	0.020037	0.000000	0.000000	0.000000	0.106604	
302	7	8.122983	1.080449	0.447119	0.001825	0.053191	0.000000	0.000000	0.009254	0.511389	
303	10	8.044929	1.075830	0.479863	0.089365	0.016339	0.000000	0.000000	0.030757	0.616324	
304	4	8.192419	1.363550	0.265331	0.018390	0.000000	0.000000	0.000000	0.000000	0.283721	
305	6	8.336787	1.348694	0.079243	0.015857	0.000000	0.000000	0.062023	0.000000	0.157122	
306	3	8.057384	2.038769	0.000571	0.048814	0.000000	0.000000	0.037625	0.000000	0.087009	
307	6	8.135426	1.367074	0.077375	0.005850	0.000000	0.001701	0.000000	0.054996	0.139923	
308	3	8.317332	1.284671	0.000000	0.037879	0.003044	0.000000	0.000000	0.000000	0.040923	
309	3	8.198582	1.606481	0.000000	0.093006	0.000000	0.012612	0.000000	0.000000	0.105618	
