
70	3	12	55	11	282	0.544721	0.000000	0.000000	0.000000	0.061720	0.000000	0.000000	0.000000	
70	3	2	459	12	21	-0.168055	0.000000	0.000000	0.000000	0.005312	0.000000	0.000000	0.000000	
71	1	13	318	12	13	-0.504213	0.000000	0.000000	0.000000	0.049209	0.000000	0.000000	0.000000	
72	1	11	230	7	235	0.000000	-0.154341	0.000000	0.000000	0.000000	0.002854	0.000000	0.000000	
75	1	11	379	12	74	0.000000	0.643895	0.000000	0.000000	0.000000	0.056410	0.000000	0.000000	
76	5	15	282	9	243	-0.039542	0.000000	0.000000	0.000000	0.000333	0.000000	0.000000	0.000000	
76	5	11	385	12	77	0.000000	0.343527	0.000000	0.000000	0.000000	0.016057	0.000000	0.000000	
76	5	11	385	10	155	-0.432375	0.000000	0.000000	0.000000	0.037585	0.000000	0.000000	0.000000	
76	5	6	269	2	244	0.000000	-0.001095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
76	5	6	269	10	297	0.000000	0.000000	0.000000	0.468549	0.000000	0.000000	0.000000	0.013802	
77	4	11	312	10	273	-0.397442	0.000000	0.000000	0.000000	0.040774	0.000000	0.000000	0.000000	
77	4	11	380	12	90	0.000000	0.396162	0.000000	0.000000	0.000000	0.021359	0.000000	0.000000	
77	4	12	90	2	358	-0.572264	0.000000	0.000000	0.000000	0.071687	0.000000	0.000000	0.000000	
77	4	16	124	4	182	0.000000	0.000000	-0.683612	0.000000	0.000000	0.000000	0.068110	0.000000	
78	3	11	320	10	266	-0.939307	0.000000	0.000000	0.000000	0.233427	0.000000	0.000000	0.000000	
78	3	11	382	12	89	0.000000	1.053848	0.000000	0.000000	0.000000	0.151146	0.000000	0.000000	
78	3	12	89	2	102	0.000000	0.636782	0.000000	0.000000	0.000000	0.049783	0.000000	0.000000	
79	3	11	327	10	260	-0.495973	0.000000	0.000000	0.000000	0.065080	0.000000	0.000000	0.000000	
79	3	11	386	12	93	0.000000	0.933322	0.000000	0.000000	0.000000	0.118551	0.000000	0.000000	
79	3	12	93	2	104	0.000000	0.897282	0.000000	0.000000	0.000000	0.098846	0.000000	0.000000	
80	7	11	326	10	254	-0.564563	0.000000	0.000000	0.000000	0.086356	0.000000	0.000000	0.000000	
80	7	11	384	12	106	0.000000	0.998006	0.000000	0.000000	0.000000	0.135553	0.000000	0.000000	
80	7	11	384	6	56	0.000000	-0.480638	0.000000	0.000000	0.000000	0.031408	0.000000	0.000000	
80	7	11	384	17	130	0.000000	-0.349528	0.000000	0.000000	0.000000	0.016610	0.000000	0.000000	
80	7	12	106	2	455	0.000000	0.227570	0.000000	0.000000	0.000000	0.006151	0.000000	0.000000	
80	7	12	106	2	102	0.000000	0.655485	0.000000	0.000000	0.000000	0.051479	0.000000	0.000000	
80	7	12	95	10	166	0.000000	0.000000	0.541059	0.000000	0.000000	0.000000	0.035075	0.000000	
81	3	11	328	7	236	0.000000	-0.535214	0.000000	0.000000	0.000000	0.034022	0.000000	0.000000	
81	3	11	328	10	253	-0.569209	0.000000	0.000000	0.000000	0.087783	0.000000	0.000000	0.000000	
81	3	11	389	12	107	0.000000	0.985799	0.000000	0.000000	0.000000	0.132257	0.000000	0.000000	
82	4	11	326	10	257	-0.895100	0.000000	0.000000	0.000000	0.217075	0.000000	0.000000	0.000000	
82	4	11	326	1	11	0.000000	0.000000	0.206476	0.000000	0.000000	0.000000	0.004897	0.000000	
82	4	11	394	12	112	0.000000	0.838853	0.000000	0.000000	0.000000	0.095742	0.000000	0.000000	
82	4	9	376	4	315	0.000000	0.000000	0.000000	0.448087	0.000000	0.000000	0.000000	0.012595	
83	3	11	330	10	260	-0.868495	0.000000	0.000000	0.000000	0.227388	0.000000	0.000000	0.000000	
83	3	11	395	12	105	0.000000	0.809477	0.000000	0.000000	0.000000	0.088201	0.000000	0.000000	
83	3	18	138	19	154	0.000000	0.080898	0.000000	0.000000	0.000000	0.000920	0.000000	0.000000	
84	4	11	337	10	262	-0.675488	0.000000	0.000000	0.000000	0.137552	0.000000	0.000000	0.000000	
84	4	11	399	12	95	0.000000	0.754896	0.000000	0.000000	0.000000	0.075850	0.000000	0.000000	
84	4	2	122	12	20	0.000000	0.000000	0.668121	0.000000	0.000000	0.000000	0.052069	0.000000	
84	4	10	262	7	455	0.397811	0.000000	0.000000	0.000000	0.041180	0.000000	0.000000	0.000000	
85	3	11	320	10	261	-0.815590	0.000000	0.000000	0.000000	0.175986	0.000000	0.000000	0.000000	
85	3	11	392	12	87	0.000000	1.042447	0.000000	0.000000	0.000000	0.147856	0.000000	0.000000	
85	3	2	133	12	18	0.000000	0.000000	0.735846	0.000000	0.000000	0.000000	0.063160	0.000000	
86	4	11	321	10	258	-0.516818	0.000000	0.000000	0.000000	0.072367	0.000000	0.000000	0.000000	
86	4	11	393	12	83	0.000000	0.785034	0.000000	0.000000	0.000000	0.083851	0.000000	0.000000	
86	4	2	128	12	23	0.000000	0.000000	0.897218	0.000000	0.000000	0.000000	0.095014	0.000000	
86	4	12	133	6	0	0.000000	0.000000	0.770213	0.000000	0.000000	0.000000	0.076482	0.000000	
87	3	11	320	10	260	-0.818115	0.000000	0.000000	0.000000	0.177078	0.000000	0.000000	0.000000	
87	3	11	383	12	86	0.000000	0.652265	0.000000	0.000000	0.000000	0.057901	0.000000	0.000000	
87	3	12	86	2	126	0.000000	0.581403	0.000000	0.000000	0.000000	0.041477	0.000000	0.000000	
88	5	11	320	10	267	-0.383291	0.000000	0.000000	0.000000	0.038868	0.000000	0.000000	0.000000	
88	5	11	387	12	81	0.000000	0.963480	0.000000	0.000000	0.000000	0.126303	0.000000	0.000000	
88	5	12	81	2	135	0.000000	0.833235	0.000000	0.000000	0.000000	0.087148	0.000000	0.000000	
88	5	2	135	10	412	-0.372483	0.000000	0.000000	0.000000	0.029555	0.000000	0.000000	0.000000	
88	5	10	267	7	228	0.000000	0.000000	0.295343	0.000000	0.000000	0.000000	0.010505	0.000000	
89	2	11	326	10	259	-0.816366	0.000000	0.000000	0.000000	0.176321	0.000000	0.000000	0.000000	
89	2	11	386	12	84	0.000000	0.840422	0.000000	0.000000	0.000000	0.096125	0.000000	0.000000	
90	4	11	323	10	260	-0.800861	0.000000	0.000000	0.000000	0.169687	0.000000	0.000000	0.000000	
90	4	11	397	12	83	0.000000	0.786320	0.000000	0.000000	0.000000	0.083227	0.000000	0.000000	
90	4	11	397	1	52	0.000000	0.000000	0.304289	0.000000	0.000000	0.000000	0.011025	0.000000	
90	4	10	260	5	236	0.000000	0.313623	0.000000	0.000000	0.000000	0.014228	0.000000	0.000000	
91	4	11	326	18	263	0.000000	0.000000	0.000000	0.346439	0.000000	0.000000	0.000000	0.007536	
91	4	11	326	10	266	-0.954447	0.000000	0.000000	0.000000	0.241012	0.000000	0.000000	0.000000	
91	4	11	401	12	84	0.000000	0.957494	0.000000	0.000000	0.000000	0.122027	0.000000	0.000000	
91	4	18	215	4	250	0.399445	0.000000	0.000000	0.000000	0.041341	0.000000	0.000000	0.000000	
92	3	11	324	10	277	-0.815251	0.000000	0.000000	0.000000	0.171560	0.000000	0.000000	0.000000	
92	3	11	399	12	83	0.000000	1.246939	0.000000	0.000000	0.000000	0.206954	0.000000	0.000000	
92	3	15	6	13	177	-0.244312	0.000000	0.000000	0.000000	0.011302	0.000000	0.000000	0.000000	
93	3	11	319	10	277	-0.738630	0.000000	0.000000	0.000000	0.140828	0.000000	0.000000	0.000000	
93	3	2	138	3	37	0.000000	0.462487	0.000000	0.000000	0.000000	0.021607	0.000000	0.000000	
93	3	6	43	9	112	0.000000	0.000000	0.000000	-0.259182	0.000000	0.000000	0.000000	0.004218	
94	2	11	314	10	274	-0.917117	0.000000	0.000000	0.000000	0.217112	0.000000	0.000000	0.000000	
94	2	18	91	16	17	0.136623	0.000000	0.000000	0.000000	0.006279	0.000000	0.000000	0.000000	
95	3	11	313	16	22	0.000000	0.000000	1.063370	0.000000	0.000000	0.000000	0.152906	0.000000	
95	3	11	313	10	264	-0.600215	0.000000	0.000000	0.000000	0.095312	0.000000	0.000000	0.000000	
95	3	10	351	1	380	0.000000	0.213878	0.000000	0.000000	0.000000	0.006753	0.000000	0.000000	
96	1	11	306	10	268	-0.225449	0.000000	0.000000	0.000000	0.013447	0.000000	0.000000	0.000000	
97	2	11	297	10	268	-0.821747	0.000000	0.000000	0.000000	0.123278	0.000000	0.000000	0.000000	
97	2	18	247	4	342	0.552665	0.000000	0.000000	0.000000	0.073579	0.000000	0.000000	0.000000	
98	4	11	306	10	265	-0.841917	0.000000	0.000000	0.000000	0.187531	0.000000	0.000000	0.000000	
98	4	18	246	4	354	0.436934	0.000000	0.000000	0.000000	0.043731	0.000000	0.000000	0.000000	
98	4	18	246	1	292	0.000000	0.227370	0.000000	0.000000	0.000000	0.006923	0.000000	0.000000	
98	4	4	354	6	30	0.207066	0.000000	0.000000	0.000000	0.008984	0.000000	0.000000	0.000000	
99	2	11	309	10	264	-0.658488	0.000000	0.000000	0.000000	0.114718	0.000000	0.000000	0.000000	
99	2	1	358	18	151	0.000000	0.409548	0.000000	0.000000	0.000000	0.019980	0.000000	0.000000	
100	1	11	310	10	266	-0.534877	0.000000	0.000000	0.000000	0.075691	0.000000	0.000000	0.000000	
101	4	11	313	10	267	-0.841232	0.000000	0.000000	0.000000	0.187226	0.000000	0.000000	0.000000	
101	4	2	161	10	196	0.184036	0.000000	0.000000	0.000000	0.007414	0.000000	0.000000	0.000000	
101	4	14	133	4	31	0.289891	0.000000	0.000000	0.000000	0.021145	0.000000	0.000000	0.000000	
101	4	14	218	4	240	0.000000	-0.294758	0.000000	0.000000	0.000000	0.011262	0.000000	0.000000	
102	2	11	304	10	271	-0.916236	0.000000	0.000000	0.000000	0.222100	0.000000	0.000000	0.000000	
102	2	14	23	9	116	0.000000	0.000000	0.000000	-0.104986	0.000000	0.000000	0.000000	0.000692	
103	2	2	41	10	268	0.000000	0.000000	0.381211	0.000000	0.000000	0.000000	0.020744	0.000000	
103	2	9	138	15	251	0.000000	0.000000	-0.600427	0.000000	0.000000	0.000000	0.040685	0.000000	
104	1	1	426	2	270	0.000000	0.000000	0.591553	0.000000	0.000000	0.000000	0.038197	0.000000	
109	2	15	203	14	185	0.000000	0.000000	-0.632109	0.000000	0.000000	0.000000	0.049820	0.000000	
109	2	7	120	11	6	0.000000	1.465664	0.000000	0.000000	0.000000	0.211995	0.000000	0.000000	
112	1	18	142	11	153	0.000000	0.000000	-0.754650	0.000000	0.000000	0.000000	0.073169	0.000000	
115	1	1	298	5	24	0.000000	0.244993	0.000000	0.000000	0.000000	0.007811	0.000000	0.000000	
116	2	2	391	10	156	0.000000	0.494947	0.000000	0.000000	0.000000	0.030749	0.000000	0.000000	
116	2	2	150	10	63	0.000000	0.356627	0.000000	0.000000	0.000000	0.012595	0.000000	0.000000	
117	1	3	426	7	191	0.000000	0.000000	0.000000	-0.458186	0.000000	0.000000	0.000000	0.013133	
123	2	17	135	7	196	0.000000	0.000000	-0.645755	0.000000	0.000000	0.000000	0.049654	0.000000	
123	2	9	0	3	242	0.000000	0.144575	0.000000	0.000000	0.000000	0.002125	0.000000	0.000000	
124	1	9	176	1	192	0.000000	-0.248281	0.000000	0.000000	0.000000	0.008022	0.000000	0.000000	
125	1	8	342	1	474	0.000000	0.000000	0.000000	0.489910	0.000000	0.000000	0.000000	0.015081	
126	1	1	116	19	26	0.000000	0.000000	-0.590882	0.000000	0.000000	0.000000	0.043336	0.000000	
127	1	19	96	9	387	0.000000	0.000000	0.000000	0.759017	0.000000	0.000000	0.000000	0.036039	
128	1	15	121	15	147	0.000000	-0.085047	0.000000	0.000000	0.000000	0.000834	0.000000	0.000000	
130	1	2	113	10	305	0.000000	-0.113365	0.000000	0.000000	0.000000	0.001268	0.000000	0.000000	
131	1	7	461	5	265	0.000000	0.000000	0.000000	-1.343133	0.000000	0.000000	0.000000	0.113355	
132	1	14	155	10	256	0.010018	0.000000	0.000000	0.000000	0.000027	0.000000	0.000000	0.000000	
133	1	9	370	7	134	-0.271252	0.000000	0.000000	0.000000	0.017374	0.000000	0.000000	0.000000	
134	1	16	63	7	324	0.302917	0.000000	0.000000	0.000000	0.023685	0.000000	0.000000	0.000000	
135	2	1	124	9	76	0.323984	0.000000	0.000000	0.000000	0.024219	0.000000	0.000000	0.000000	
135	2	12	45	19	221	0.000000	0.000000	0.291799	0.000000	0.000000	0.000000	0.011461	0.000000	
136	3	3	381	2	258	-0.545575	0.000000	0.000000	0.000000	0.061633	0.000000	0.000000	0.000000	
136	3	2	258	1	11	0.000000	0.000000	-0.453633	0.000000	0.000000	0.000000	0.024174	0.000000	
136	3	1	11	11	197	0.136165	0.000000	0.000000	0.000000	0.004166	0.000000	0.000000	0.000000	
137	1	11	198	10	325	0.000000	0.000000	0.000000	-0.221477	0.000000	0.000000	0.000000	0.003069	
138	3	18	247	5	443	0.000000	0.000000	-1.012846	0.000000	0.000000	0.000000	0.129223	0.000000	
138	3	11	285	12	74	0.000000	0.726703	0.000000	0.000000	0.000000	0.053784	0.000000	0.000000	
138	3	5	443	12	74	0.000000	0.000000	0.000000	1.942238	0.000000	0.000000	0.000000	0.237163	
139	2	11	287	12	66	0.000000	1.079474	0.000000	0.000000	0.000000	0.097028	0.000000	0.000000	
139	2	5	445	12	66	0.000000	0.000000	0.000000	1.629544	0.000000	0.000000	0.000000	0.166922	
140	4	4	370	3	56	-0.572369	0.000000	0.000000	0.000000	0.093231	0.000000	0.000000	0.000000	
140	4	8	327	6	176	0.000000	0.000000	0.653515	0.000000	0.000000	0.000000	0.057990	0.000000	
140	4	11	288	12	79	0.000000	1.214016	0.000000	0.000000	0.000000	0.111525	0.000000	0.000000	
140	4	5	437	12	79	0.000000	0.000000	0.000000	1.028083	0.000000	0.000000	0.000000	0.066451	
141	1	11	288	12	83	0.000000	1.274742	0.000000	0.000000	0.000000	0.116641	0.000000	0.000000	
142	1	5	407	7	420	0.000000	-0.527782	0.000000	0.000000	0.000000	0.035847	0.000000	0.000000	
144	3	19	56	3	0	0.272738	0.000000	0.000000	0.000000	0.021345	0.000000	0.000000	0.000000	
144	3	3	0	6	112	0.000000	0.170537	0.000000	0.000000	0.000000	0.003829	0.000000	0.000000	
144	3	5	409	17	205	0.000000	0.000000	-0.070179	0.000000	0.000000	0.000000	0.000582	0.000000	
145	2	12	81	5	212	-0.041951	0.000000	0.000000	0.000000	0.000458	0.000000	0.000000	0.000000	
145	2	19	134	17	181	0.000000	0.124803	0.000000	0.000000	0.000000	0.001935	0.000000	0.000000	
146	2	5	239	7	156	-0.020542	0.000000	0.000000	0.000000	0.000092	0.000000	0.000000	0.000000	
146	2	8	47	2	108	0.000000	0.000000	0.715457	0.000000	0.000000	0.000000	0.049446	0.000000	
147	2	2	393	4	443	0.000000	0.106664	0.000000	0.000000	0.000000	0.001462	0.000000	0.000000	
147	2	5	388	2	102	0.000000	0.594807	0.000000	0.000000	0.000000	0.047623	0.000000	0.000000	
148	2	1	49	1	105	0.000000	0.715236	0.000000	0.000000	0.000000	0.060758	0.000000	0.000000	
148	2	11	370	10	370	-0.567574	0.000000	0.000000	0.000000	0.102932	0.000000	0.000000	0.000000	
149	3	6	15	17	245	0.207035	0.000000	0.000000	0.000000	0.012120	0.000000	0.000000	0.000000	
149	3	11	377	10	371	-0.297407	0.000000	0.000000	0.000000	0.028262	0.000000	0.000000	0.000000	
149	3	5	185	8	380	-0.394183	0.000000	0.000000	0.000000	0.047030	0.000000	0.000000	0.000000	
150	2	11	368	12	54	0.000000	1.002156	0.000000	0.000000	0.000000	0.136542	0.000000	0.000000	
150	2	6	26	11	93	0.000000	0.000000	0.000000	0.389503	0.000000	0.000000	0.000000	0.009505	
151	2	3	163	5	114	0.000000	0.000000	0.000000	0.221092	0.000000	0.000000	0.000000	0.003046	
151	2	3	163	4	429	0.000000	-0.644758	0.000000	0.000000	0.000000	0.057810	0.000000	0.000000	
152	3	12	67	11	97	0.425996	0.000000	0.000000	0.000000	0.042321	0.000000	0.000000	0.000000	
152	3	7	238	7	151	0.000000	0.000000	-1.038485	0.000000	0.000000	0.000000	0.117717	0.000000	
152	3	13	232	11	97	0.385711	0.000000	0.000000	0.000000	0.030557	0.000000	0.000000	0.000000	
153	3	16	146	13	330	0.000000	-0.166688	0.000000	0.000000	0.000000	0.003690	0.000000	0.000000	
153	3	5	264	4	227	-0.413026	0.000000	0.000000	0.000000	0.046219	0.000000	0.000000	0.000000	
153	3	7	239	7	153	0.000000	0.000000	-0.528751	0.000000	0.000000	0.000000	0.030517	0.000000	
154	2	13	106	7	437	0.000000	0.000000	0.000000	-1.384199	0.000000	0.000000	0.000000	0.120442	
154	2	7	236	7	155	0.000000	0.000000	-1.123335	0.000000	0.000000	0.000000	0.137740	0.000000	
155	2	7	227	7	167	0.000000	0.000000	-0.679314	0.000000	0.000000	0.000000	0.053182	0.000000	
155	2	7	227	7	56	0.000000	-0.699826	0.000000	0.000000	0.000000	0.058982	0.000000	0.000000	
156	3	5	278	6	178	-0.081997	0.000000	0.000000	0.000000	0.001826	0.000000	0.000000	0.000000	
156	3	7	226	7	168	0.000000	0.000000	-0.970262	0.000000	0.000000	0.000000	0.108493	0.000000	
156	3	15	172	11	174	0.000000	0.000000	0.095949	0.000000	0.000000	0.000000	0.001115	0.000000	
157	2	1	63	10	220	0.000000	0.000000	0.000000	0.041887	0.000000	0.000000	0.000000	0.000110	
157	2	7	226	7	179	0.000000	0.000000	-1.387494	0.000000	0.000000	0.000000	0.233456	0.000000	
158	2	7	225	7	179	0.000000	0.000000	-1.152297	0.000000	0.000000	0.000000	0.161017	0.000000	
158	2	13	189	18	127	-0.268994	0.000000	0.000000	0.000000	0.017491	0.000000	0.000000	0.000000	
159	3	9	385	19	2	-0.005421	0.000000	0.000000	0.000000	0.000009	0.000000	0.000000	0.000000	
159	3	7	225	7	174	0.000000	0.000000	-1.172067	0.000000	0.000000	0.000000	0.158461	0.000000	
159	3	6	375	2	308	0.000000	0.340449	0.000000	0.000000	0.000000	0.014835	0.000000	0.000000	
160	2	15	28	2	110	0.000000	0.301431	0.000000	0.000000	0.000000	0.011556	0.000000	0.000000	
160	2	7	227	7	174	0.000000	0.000000	-0.656315	0.000000	0.000000	0.000000	0.049687	0.000000	
161	3	6	51	11	13	0.350055	0.000000	0.000000	0.000000	0.029003	0.000000	0.000000	0.000000	
161	3	7	225	7	174	0.000000	0.000000	-0.789430	0.000000	0.000000	0.000000	0.071886	0.000000	
161	3	4	295	8	361	0.000000	0.000000	0.000000	-2.187027	0.000000	0.000000	0.000000	0.300046	
162	3	7	233	18	64	0.000000	0.000000	0.000000	0.611163	0.000000	0.000000	0.000000	0.023366	
162	3	7	233	7	173	0.000000	0.000000	-1.053677	0.000000	0.000000	0.000000	0.128065	0.000000	
162	3	18	64	14	162	0.000000	0.607878	0.000000	0.000000	0.000000	0.055704	0.000000	0.000000	
163	2	7	235	7	166	0.000000	0.000000	-1.228825	0.000000	0.000000	0.000000	0.174022	0.000000	
163	2	7	166	1	67	0.031014	0.000000	0.000000	0.000000	0.000213	0.000000	0.000000	0.000000	
164	3	5	226	7	171	0.000000	0.133656	0.000000	0.000000	0.000000	0.002510	0.000000	0.000000	
164	3	7	229	7	171	0.000000	0.000000	-1.414508	0.000000	0.000000	0.000000	0.230796	0.000000	
164	3	7	171	4	246	-0.200862	0.000000	0.000000	0.000000	0.009527	0.000000	0.000000	0.000000	
165	1	7	224	7	169	0.000000	0.000000	-0.958496	0.000000	0.000000	0.000000	0.105494	0.000000	
166	1	7	230	7	164	0.000000	0.000000	-0.648430	0.000000	0.000000	0.000000	0.048456	0.000000	
167	2	5	423	18	253	0.000000	-0.567079	0.000000	0.000000	0.000000	0.039556	0.000000	0.000000	
167	2	9	280	18	253	0.000000	0.000000	0.000000	0.119863	0.000000	0.000000	0.000000	0.000899	
168	4	2	145	2	8	0.000000	-0.517624	0.000000	0.000000	0.000000	0.027234	0.000000	0.000000	
168	4	2	85	17	126	0.000000	0.000000	0.389407	0.000000	0.000000	0.000000	0.019483	0.000000	
168	4	2	85	2	382	0.000000	0.000000	0.000000	-0.588423	0.000000	0.000000	0.000000	0.021741	
168	4	14	286	2	8	0.000000	0.000000	-0.204188	0.000000	0.000000	0.000000	0.005110	0.000000	
170	1	14	100	5	399	0.000000	0.000000	0.000000	-0.255761	0.000000	0.000000	0.000000	0.004113	
171	1	2	387	15	70	-0.003543	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	
173	3	4	284	2	158	-0.086010	0.000000	0.000000	0.000000	0.001357	0.000000	0.000000	0.000000	
173	3	11	158	12	111	0.000000	0.000000	0.000000	-0.747735	0.000000	0.000000	0.000000	0.035151	
173	3	12	111	1	136	0.000000	0.092462	0.000000	0.000000	0.000000	0.001024	0.000000	0.000000	
174	2	4	188	5	360	0.000000	0.000000	0.764460	0.000000	0.000000	0.000000	0.080983	0.000000	
174	2	1	401	9	377	0.000000	0.000000	0.507372	0.000000	0.000000	0.000000	0.034810	0.000000	
175	1	10	146	4	36	0.000000	0.000000	0.000000	0.561767	0.000000	0.000000	0.000000	0.019830	
