
50	11	7	239	0.406908	0.000000	0.082274	0.000000	
50	11	16	64	0.000000	0.000000	0.000000	0.000000	
50	11	5	203	-0.097066	0.000000	0.005347	0.000000	
50	11	7	261	0.000000	0.000000	0.000000	0.000000	
50	11	1	170	-0.292710	0.000000	0.043588	0.000000	
50	11	10	151	0.000000	0.000000	0.000000	0.000000	
50	11	10	173	0.000000	0.000000	0.000000	0.000000	
51	5	7	233	0.387909	0.000000	0.073896	0.000000	
51	5	16	64	0.000000	0.000000	0.000000	0.000000	
51	5	7	267	0.000000	0.000000	0.000000	0.000000	
51	5	8	106	0.000000	0.000000	0.000000	0.000000	
51	5	9	371	-0.090339	0.000000	0.004248	0.000000	
52	5	4	405	0.000000	0.015860	0.000000	0.000063	
52	5	7	240	0.369112	0.000000	0.067700	0.000000	
52	5	16	65	0.000000	0.000000	0.000000	0.000000	
52	5	7	266	0.000000	0.036968	0.000000	0.000342	
52	5	10	228	0.000000	0.000000	0.000000	0.000000	
53	7	12	91	0.000000	0.000000	0.000000	0.000000	
53	7	10	244	0.306077	0.000000	0.053768	0.000000	
53	7	7	240	0.255188	0.000000	0.032359	0.000000	
53	7	2	102	0.181534	0.000000	0.011320	0.000000	
53	7	4	70	-0.056101	0.000000	0.001507	0.000000	
53	7	9	387	0.000000	0.000000	0.000000	0.000000	
53	7	3	186	0.000000	0.610892	0.000000	0.090927	
54	2	7	234	0.448997	0.000000	0.099003	0.000000	
54	2	1	59	-0.307250	0.000000	0.046334	0.000000	
55	3	15	173	0.197611	0.000000	0.018023	0.000000	
55	3	7	235	0.725922	0.000000	0.261849	0.000000	
55	3	9	389	-0.377485	0.000000	0.080056	0.000000	
56	7	18	74	0.000000	0.000000	0.000000	0.000000	
56	7	3	373	0.000000	0.000000	0.000000	0.000000	
56	7	7	232	0.263927	0.000000	0.033798	0.000000	
56	7	11	333	0.000000	0.000000	0.000000	0.000000	
56	7	12	38	0.236570	0.000000	0.026290	0.000000	
56	7	1	286	0.000000	0.000000	0.000000	0.000000	
56	7	7	403	0.000000	0.000000	0.000000	0.000000	
57	8	10	190	0.419252	0.000000	0.088253	0.000000	
57	8	5	301	0.000000	0.000000	0.000000	0.000000	
57	8	19	8	-0.037070	0.000000	0.000667	0.000000	
57	8	7	231	0.734736	0.000000	0.261933	0.000000	
57	8	11	321	0.000000	0.000000	0.000000	0.000000	
57	8	12	44	0.000000	0.000000	0.000000	0.000000	
57	8	10	167	0.000000	0.000000	0.000000	0.000000	
57	8	11	282	0.000000	0.000000	0.000000	0.000000	
58	6	10	124	0.000000	0.000000	0.000000	0.000000	
58	6	2	397	0.195595	0.000000	0.019836	0.000000	
58	6	7	243	0.305067	-0.308250	0.044576	0.023842	
58	6	11	307	0.000000	0.000000	0.000000	0.000000	
58	6	12	44	0.185619	0.000000	0.016455	0.000000	
58	6	14	337	0.000000	0.593443	0.000000	0.086162	
59	8	2	124	0.607707	0.000000	0.129174	0.000000	
59	8	11	7	-0.277001	0.000000	0.035243	0.000000	
59	8	3	229	0.000000	0.428826	0.000000	0.044606	
59	8	1	84	0.000000	0.062916	0.000000	0.000995	
59	8	7	237	0.392514	0.000000	0.076556	0.000000	
59	8	11	315	0.000000	0.000000	0.000000	0.000000	
59	8	12	35	0.000000	0.000000	0.000000	0.000000	
59	8	10	15	0.609253	0.000000	0.175504	0.000000	
60	6	7	236	0.617886	0.000000	0.189709	0.000000	
60	6	9	195	0.000000	0.043194	0.000000	0.000469	
60	6	15	71	0.067675	0.000000	0.002182	0.000000	
60	6	11	313	0.157593	0.000000	0.011896	0.000000	
60	6	12	43	0.000000	0.000000	0.000000	0.000000	
60	6	17	166	0.000000	-0.032779	0.000000	0.000270	
61	4	2	366	0.000000	0.000000	0.000000	0.000000	
61	4	7	232	0.243293	0.000000	0.028720	0.000000	
61	4	1	310	-0.108019	0.382207	0.005798	0.036732	
61	4	2	251	0.256420	0.000000	0.025424	0.000000	
62	7	9	382	-0.510802	0.000000	0.145090	0.000000	
62	7	5	398	-0.099361	0.000000	0.004990	0.000000	
62	7	7	238	0.519383	0.000000	0.134044	0.000000	
62	7	10	230	0.238617	0.000000	0.031662	0.000000	
62	7	2	138	0.540389	0.000000	0.102141	0.000000	
62	7	1	63	-0.350620	0.000000	0.060338	0.000000	
62	7	13	318	0.000000	-0.000138	0.000000	0.000000	
63	3	11	69	0.000000	0.000000	0.000000	0.000000	
63	3	2	138	0.456904	0.000000	0.073019	0.000000	
63	3	5	148	0.000000	0.000000	0.000000	0.000000	
64	4	15	70	0.000000	0.000000	0.000000	0.000000	
64	4	2	152	0.470488	0.000000	0.074806	0.000000	
64	4	5	176	0.000000	-0.263018	0.000000	0.017243	
64	4	15	240	0.000000	0.000000	0.000000	0.000000	
65	5	1	72	-0.362969	0.000000	0.066259	0.000000	
65	5	7	226	0.320922	0.000000	0.049972	0.000000	
65	5	2	155	0.411879	0.000000	0.057329	0.000000	
65	5	9	268	-0.175239	0.000000	0.015922	0.000000	
65	5	12	9	0.297880	0.000000	0.040966	0.000000	
66	5	19	67	0.000000	0.000000	0.000000	0.000000	
66	5	7	218	0.552552	0.000000	0.153465	0.000000	
66	5	2	154	0.238928	0.000000	0.019292	0.000000	
66	5	2	28	0.285511	0.000000	0.040769	0.000000	
66	5	4	318	0.000000	0.000000	0.000000	0.000000	
67	4	3	266	0.000000	0.000000	0.000000	0.000000	
67	4	7	227	0.632995	0.000000	0.194414	0.000000	
67	4	1	134	-0.422381	0.129695	0.086564	0.004225	
67	4	3	64	0.000000	0.000000	0.000000	0.000000	
68	6	14	223	0.000000	0.507936	0.000000	0.064846	
68	6	10	367	0.031331	0.000000	0.000551	0.000000	
68	6	2	102	0.373149	0.000000	0.047830	0.000000	
68	6	3	231	0.000000	0.000000	0.000000	0.000000	
68	6	3	224	0.000000	0.000000	0.000000	0.000000	
68	6	9	78	0.000000	0.000000	0.000000	0.000000	
69	9	4	39	0.000000	0.000000	0.000000	0.000000	
69	9	12	58	0.000000	0.000000	0.000000	0.000000	
69	9	10	225	0.367445	0.000000	0.074294	0.000000	
69	9	8	92	0.195489	0.000000	0.020869	0.000000	
69	9	2	102	0.461910	0.000000	0.073291	0.000000	
69	9	17	215	0.000000	0.000000	0.000000	0.000000	
69	9	11	289	0.000000	0.000000	0.000000	0.000000	
69	9	16	14	0.000000	0.000000	0.000000	0.000000	
69	9	15	156	0.448054	0.000000	0.096212	0.000000	
70	9	9	173	0.000000	0.000000	0.000000	0.000000	
70	9	12	55	0.000000	0.000000	0.000000	0.000000	
70	9	10	220	0.381817	0.000000	0.080219	0.000000	
70	9	2	105	0.515051	0.000000	0.091125	0.000000	
70	9	11	282	0.000000	0.000000	0.000000	0.000000	
70	9	7	224	0.693031	0.000000	0.241417	0.000000	
70	9	2	459	0.000000	0.000000	0.000000	0.000000	
70	9	12	21	0.000000	0.000000	0.000000	0.000000	
70	9	8	6	0.000000	0.000000	0.000000	0.000000	
71	8	9	175	0.000000	0.346623	0.000000	0.030177	
71	8	12	190	0.000000	0.082302	0.000000	0.001692	
71	8	2	106	0.610756	0.000000	0.128137	0.000000	
71	8	15	84	0.215997	0.000000	0.021371	0.000000	
71	8	7	225	0.489762	0.000000	0.116385	0.000000	
71	8	13	318	0.000000	0.000000	0.000000	0.000000	
71	8	12	13	0.243350	0.000000	0.026881	0.000000	
71	8	10	158	0.525437	0.000000	0.125319	0.000000	
72	7	11	230	0.000000	0.242780	0.000000	0.014790	
72	7	5	295	-0.223905	0.000000	0.026979	0.000000	
72	7	17	295	0.000000	0.054067	0.000000	0.000734	
72	7	2	108	0.749952	0.062090	0.193199	0.000926	
72	7	8	78	0.000000	0.543696	0.000000	0.073968	
72	7	7	235	0.324805	0.000000	0.052422	0.000000	
72	7	10	157	0.627175	0.000000	0.178547	0.000000	
73	8	15	169	0.436757	0.000000	0.090273	0.000000	
73	8	2	112	0.576820	0.000000	0.114293	0.000000	
73	8	12	49	0.379404	0.000000	0.069268	0.000000	
73	8	14	165	0.056760	0.000000	0.001639	0.000000	
73	8	7	234	0.410676	0.000000	0.082825	0.000000	
73	8	6	31	0.000000	-0.445362	0.000000	0.049542	
73	8	19	66	0.000000	0.061647	0.000000	0.000955	
73	8	10	155	0.645629	0.093915	0.183812	0.002187	
74	5	15	178	0.276100	0.000000	0.034730	0.000000	
74	5	2	115	0.530651	0.000000	0.098493	0.000000	
74	5	9	298	0.000000	0.350771	0.000000	0.030938	
74	5	7	225	0.513057	0.000000	0.127720	0.000000	
74	5	10	160	0.672947	0.000000	0.205559	0.000000	
75	5	11	379	0.000000	0.306815	0.000000	0.023513	
75	5	12	74	0.000000	0.000000	0.000000	0.000000	
75	5	2	111	0.557861	0.000000	0.106903	0.000000	
75	5	1	378	0.072762	0.000000	0.002488	0.000000	
75	5	10	161	0.527271	0.000000	0.126195	0.000000	
76	10	15	282	0.204200	0.000000	0.019479	0.000000	
76	10	11	385	0.000000	0.000000	0.000000	0.000000	
76	10	12	77	0.355910	0.000000	0.060496	0.000000	
76	10	6	269	0.000000	0.000000	0.000000	0.000000	
76	10	2	101	0.439210	0.000000	0.060437	0.000000	
76	10	9	243	0.000000	0.000000	0.000000	0.000000	
76	10	2	244	0.000000	0.000000	0.000000	0.000000	
76	10	10	297	0.000000	0.000000	0.000000	0.000000	
76	10	1	108	-0.061990	0.000000	0.001910	0.000000	
76	10	10	155	0.305829	0.000000	0.041244	0.000000	
77	9	11	312	0.000000	0.000000	0.000000	0.000000	
77	9	11	380	0.000000	0.000000	0.000000	0.000000	
77	9	12	90	0.000000	0.000000	0.000000	0.000000	
77	9	16	124	0.000000	0.000000	0.000000	0.000000	
77	9	2	107	0.638166	0.000000	0.139896	0.000000	
77	9	2	358	0.000000	0.000000	0.000000	0.000000	
77	9	4	182	0.000000	0.000000	0.000000	0.000000	
77	9	10	273	0.000000	0.000000	0.000000	0.000000	
77	9	10	156	0.586964	0.000000	0.156386	0.000000	
78	9	11	320	0.000000	0.000000	0.000000	0.000000	
78	9	11	382	0.000000	0.000000	0.000000	0.000000	
78	9	12	89	0.000000	0.000000	0.000000	0.000000	
78	9	2	102	0.327526	0.000000	0.036849	0.000000	
78	9	6	71	0.000000	0.127272	0.000000	0.004005	
78	9	13	16	0.005077	0.000000	0.000011	0.000000	
78	9	10	266	0.000000	0.000000	0.000000	0.000000	
78	9	6	63	0.000000	-0.492631	0.000000	0.060008	
78	9	10	156	0.693650	0.000000	0.218402	0.000000	
79	8	11	327	0.000000	0.000000	0.000000	0.000000	
79	8	11	386	0.000000	0.000000	0.000000	0.000000	
79	8	12	93	0.000000	0.000000	0.000000	0.000000	
79	8	2	104	0.475709	0.000000	0.077736	0.000000	
79	8	10	260	0.000000	0.000000	0.000000	0.000000	
79	8	6	52	0.000000	-0.360224	0.000000	0.032343	
79	8	10	206	-0.049665	0.000000	0.001328	0.000000	
79	8	10	159	0.406160	0.000000	0.074881	0.000000	
80	10	11	326	0.000000	0.000000	0.000000	0.000000	
80	10	11	384	0.000000	0.000000	0.000000	0.000000	
80	10	12	106	0.000000	0.000000	0.000000	0.000000	
80	10	2	455	0.000000	0.000000	0.000000	0.000000	
80	10	2	102	0.413805	0.000000	0.058821	0.000000	
80	10	12	95	0.000000	0.000000	0.000000	0.000000	
80	10	10	254	0.000000	0.000000	0.000000	0.000000	
80	10	6	56	0.000000	-0.420640	0.000000	0.043997	
80	10	17	130	0.000000	0.000000	0.000000	0.000000	
80	10	10	166	0.647891	0.000000	0.200472	0.000000	
81	8	11	328	0.155882	0.000000	0.011639	0.000000	
81	8	11	389	0.000000	0.000000	0.000000	0.000000	
81	8	12	107	0.000000	0.000000	0.000000	0.000000	
81	8	7	236	0.000000	0.000000	0.000000	0.000000	
81	8	2	113	0.000000	-0.302581	0.000000	0.021992	
81	8	10	253	0.000000	0.000000	0.000000	0.000000	
81	8	13	35	-0.097761	0.000000	0.004238	0.000000	
81	8	10	162	0.577813	0.000000	0.151548	0.000000	
82	9	11	326	0.000000	0.000000	0.000000	0.000000	
82	9	11	394	0.000000	0.000000	0.000000	0.000000	
82	9	12	112	0.000000	0.000000	0.000000	0.000000	
82	9	2	119	0.448739	0.000000	0.070433	0.000000	
82	9	9	376	-0.302525	0.000000	0.049252	0.000000	
82	9	4	315	-0.079612	0.000000	0.003072	0.000000	
82	9	10	257	0.000000	0.000000	0.000000	0.000000	
82	9	1	11	0.000000	0.000000	0.000000	0.000000	
82	9	10	163	0.536672	0.000000	0.137552	0.000000	
83	10	11	330	0.000000	0.000000	0.000000	0.000000	
83	10	11	395	0.000000	0.000000	0.000000	0.000000	
83	10	12	105	0.000000	0.000000	0.000000	0.000000	
83	10	2	122	0.534071	0.000000	0.099767	0.000000	
83	10	3	211	0.000000	0.325905	0.000000	0.025986	
83	10	10	260	0.314729	0.000000	0.057426	0.000000	
83	10	18	138	0.000000	0.000000	0.000000	0.000000	
83	10	9	385	0.000000	-0.009003	0.000000	0.000020	
83	10	19	154	0.000000	0.000000	0.000000	0.000000	
83	10	18	10	0.000000	-0.167639	0.000000	0.006988	
84	8	11	337	0.000000	0.000000	0.000000	0.000000	
84	8	11	399	0.000000	0.000000	0.000000	0.000000	
84	8	12	95	0.000000	0.000000	0.000000	0.000000	
84	8	2	122	0.607521	0.000000	0.129095	0.000000	
84	8	15	131	0.000000	0.102301	0.000000	0.002626	
84	8	10	262	0.000000	-0.031508	0.000000	0.000244	
84	8	12	20	0.000000	0.000000	0.000000	0.000000	
84	8	7	455	0.000000	0.000000	0.000000	0.000000	
85	10	11	320	0.126169	0.000000	0.007625	0.000000	
85	10	11	392	0.000000	0.000000	0.000000	0.000000	
85	10	12	87	0.000000	0.000000	0.000000	0.000000	
85	10	2	133	0.667425	0.000000	0.155809	0.000000	
85	10	13	161	0.000000	-0.022924	0.000000	0.000127	
85	10	10	261	0.353469	0.000000	0.072433	0.000000	
85	10	5	392	0.000000	0.411462	0.000000	0.042364	
85	10	18	302	0.000000	0.385249	0.000000	0.036905	
85	10	12	18	0.000000	0.000000	0.000000	0.000000	
85	10	6	7	0.000000	-0.911760	0.000000	0.208333	
86	8	11	321	0.000000	0.000000	0.000000	0.000000	
86	8	11	393	0.000000	0.000000	0.000000	0.000000	
86	8	12	83	-0.177025	0.000000	0.014709	0.000000	
86	8	2	128	0.572713	0.000000	0.114726	0.000000	
86	8	10	258	0.499487	0.000000	0.147626	0.000000	
86	8	12	133	0.000000	-0.002568	0.000000	0.000002	
86	8	12	23	0.476964	0.000000	0.103129	0.000000	
86	8	6	0	0.000000	-0.454101	0.000000	0.051792	
87	5	11	320	0.000000	0.000000	0.000000	0.000000	
87	5	11	383	0.000000	0.000000	0.000000	0.000000	
87	5	12	86	0.000000	0.000000	0.000000	0.000000	
87	5	2	126	0.572587	0.000000	0.114675	0.000000	
87	5	10	260	0.248872	0.000000	0.035908	0.000000	
88	9	11	320	0.000000	0.000000	0.000000	0.000000	
88	9	11	387	0.241574	0.000000	0.031736	0.000000	
88	9	12	81	0.000000	0.000000	0.000000	0.000000	
88	9	2	135	0.320702	0.000000	0.035974	0.000000	
88	9	5	183	-0.151651	0.000000	0.012921	0.000000	
88	9	10	267	0.000000	0.000000	0.000000	0.000000	
88	9	7	228	0.422496	0.000000	0.086611	0.000000	
88	9	14	35	0.000000	-0.048618	0.000000	0.000594	
88	9	10	412	0.000000	0.000000	0.000000	0.000000	
89	9	11	326	0.000000	0.000000	0.000000	0.000000	
89	9	11	386	0.000000	0.000000	0.000000	0.000000	
89	9	12	84	0.000000	0.000000	0.000000	0.000000	
89	9	7	134	0.237095	0.000000	0.024264	0.000000	
89	9	2	145	0.651236	0.000000	0.148342	0.000000	
89	9	10	241	0.000000	-0.006756	0.000000	0.000011	
89	9	10	259	0.302667	0.000000	0.053109	0.000000	
89	9	6	113	0.000000	-0.314821	0.000000	0.024756	
89	9	7	489	0.021754	0.000000	0.000251	0.000000	
90	8	11	323	0.302992	0.000000	0.043972	0.000000	
90	8	11	397	0.000000	0.000000	0.000000	0.000000	
90	8	12	83	0.000000	0.000000	0.000000	0.000000	
90	8	2	149	0.399290	0.000000	0.053878	0.000000	
90	8	1	52	0.000000	0.000000	0.000000	0.000000	
90	8	10	260	0.259261	0.000000	0.038968	0.000000	
90	8	6	122	0.000000	-0.546494	0.000000	0.074440	
90	8	5	236	0.000000	0.000000	0.000000	0.000000	
91	10	11	326	0.000000	0.000000	0.000000	0.000000	
91	10	11	401	0.000000	0.000000	0.000000	0.000000	
91	10	12	84	0.000000	0.000000	0.000000	0.000000	
91	10	18	263	0.000000	0.000000	0.000000	0.000000	
91	10	2	143	0.384516	0.000000	0.051715	0.000000	
91	10	18	215	0.000000	0.000000	0.000000	0.000000	
91	10	4	250	0.000000	0.000000	0.000000	0.000000	
91	10	10	266	0.000000	0.000000	0.000000	0.000000	
91	10	10	42	0.273774	0.000000	0.033696	0.000000	
91	10	6	130	0.000000	-0.325505	0.000000	0.026409	
92	10	11	324	0.000000	0.000000	0.000000	0.000000	
92	10	11	399	0.000000	0.000000	0.000000	0.000000	
92	10	12	83	0.000000	0.000000	0.000000	0.000000	
92	10	15	6	0.000000	0.000000	0.000000	0.000000	
92	10	2	141	0.377979	0.000000	0.049972	0.000000	
92	10	12	295	-0.082866	0.000000	0.003242	0.000000	
92	10	13	177	0.000000	0.000000	0.000000	0.000000	
92	10	10	277	0.000000	0.000000	0.000000	0.000000	
92	10	10	42	0.232507	0.000000	0.024303	0.000000	
92	10	6	125	0.000000	-0.226407	0.000000	0.012777	
93	6	11	319	0.000000	0.000000	0.000000	0.000000	
93	6	2	138	0.547598	0.000000	0.104885	0.000000	
93	6	3	37	0.000000	0.000000	0.000000	0.000000	
93	6	10	277	0.298044	0.000000	0.050982	0.000000	
93	6	6	43	0.000000	-0.578172	0.000000	0.083495	
93	6	9	112	0.000000	0.000000	0.000000	0.000000	
94	5	11	314	0.000000	0.000000	0.000000	0.000000	
94	5	18	91	0.000000	0.000000	0.000000	0.000000	
94	5	16	17	0.000000	0.000000	0.000000	0.000000	
94	5	2	137	0.301748	0.000000	0.031848	0.000000	
94	5	10	274	0.000000	0.000000	0.000000	0.000000	
95	8	11	313	0.000000	0.000000	0.000000	0.000000	
95	8	15	146	0.036285	0.000000	0.000639	0.000000	
95	8	16	22	0.000000	0.000000	0.000000	0.000000	
95	8	2	128	0.484542	0.000000	0.082120	0.000000	
95	8	10	351	0.296627	0.000000	0.052064	0.000000	
95	8	10	264	0.000000	0.000000	0.000000	0.000000	
95	8	1	380	0.000000	0.000000	0.000000	0.000000	
95	8	9	74	0.210549	0.000000	0.022807	0.000000	
96	6	11	306	0.000000	0.000000	0.000000	0.000000	
96	6	15	153	0.086456	0.000000	0.003582	0.000000	
96	6	2	126	0.542036	0.000000	0.102765	0.000000	
96	6	10	174	0.491407	0.000000	0.115327	0.000000	
96	6	10	268	0.000000	0.000000	0.000000	0.000000	
96	6	8	186	0.000000	0.246024	0.000000	0.015188	
97	7	11	297	0.000000	0.000000	0.000000	0.000000	
97	7	18	247	0.000000	0.000000	0.000000	0.000000	
97	7	2	136	0.411603	0.000000	0.059258	0.000000	
97	7	10	181	0.388131	0.000000	0.072905	0.000000	
97	7	4	342	0.000000	0.000000	0.000000	0.000000	
97	7	10	268	0.000000	0.000000	0.000000	0.000000	
97	7	6	314	0.028845	-0.489142	0.000423	0.060161	
98	7	11	306	0.000000	0.000000	0.000000	0.000000	
98	7	10	101	0.326719	0.000000	0.045240	0.000000	
98	7	18	246	0.000000	0.000000	0.000000	0.000000	
98	7	4	354	0.000000	0.000000	0.000000	0.000000	
98	7	10	265	0.000000	0.000000	0.000000	0.000000	
98	7	1	292	0.000000	0.000000	0.000000	0.000000	
98	7	6	30	0.000000	0.000000	0.000000	0.000000	
99	8	11	309	0.000000	0.000000	0.000000	0.000000	
99	8	1	358	0.000000	0.000000	0.000000	0.000000	
99	8	7	179	0.204881	0.000000	0.020361	0.000000	
99	8	18	151	0.000000	0.000000	0.000000	0.000000	
99	8	9	215	-0.081807	0.000000	0.003476	0.000000	
99	8	2	360	0.360308	0.000000	0.060916	0.000000	
99	8	10	264	0.000000	0.000000	0.000000	0.000000	
99	8	7	215	0.098914	0.000000	0.004862	0.000000	
100	6	11	310	0.000000	0.000000	0.000000	0.000000	
100	6	15	167	0.225916	0.000000	0.024153	0.000000	
100	6	2	157	0.515219	0.000000	0.089706	0.000000	
100	6	11	394	0.000000	-0.021640	0.000000	0.000117	
100	6	9	208	0.000000	0.231515	0.000000	0.013472	
100	6	10	266	0.000000	0.000000	0.000000	0.000000	
101	9	11	313	0.000000	0.000000	0.000000	0.000000	
101	9	15	169	0.014891	0.000000	0.000105	0.000000	
101	9	2	161	0.734226	0.000000	0.182179	0.000000	
101	9	14	133	0.000000	0.393968	0.000000	0.039011	
101	9	4	31	-0.107198	0.000000	0.005371	0.000000	
101	9	10	267	0.000000	0.000000	0.000000	0.000000	
101	9	14	218	0.000000	0.000000	0.000000	0.000000	
101	9	4	240	0.000000	0.000000	0.000000	0.000000	
101	9	10	196	0.000000	0.000000	0.000000	0.000000	
